k,other,dim
4.0,0.5,1.6575879845393484
4.0,0.514651118321746,1.7236683475770787
4.0,0.5297315471796477,1.6552731023095795
4.0,0.5452538663326288,1.7453995367846573
4.0,0.5612310241546865,1.7058248280109105
4.0,0.5776763484361365,1.7460407539703504
4.0,0.5946035575013605,1.805292749141862
4.0,0.6120267716523277,1.8179434085107475
4.0,0.6299605249474366,1.7627105111398402
4.0,0.6484197773255048,1.8034403898277178
4.0,0.6674199270850172,1.8339435221698548
4.0,0.6869768237290446,1.7815149690111212
4.0,0.7071067811865476,1.8649391356768021
4.0,0.7278265914210936,1.8633632520805261
4.0,0.7491535384383408,1.8581861194309925
4.0,0.7711054127039704,1.8529488582731235
4.0,0.7937005259840997,1.8068598940084257
4.0,0.8169577266205499,1.9069819217425477
4.0,0.8408964152537145,1.9072215897472986
4.0,0.8655365610061431,1.9405284749682963
4.0,0.8908987181403393,1.9000044277579804
4.0,0.9170040432046712,1.919411532033818
4.0,0.9438743126816934,1.846544150906351
4.0,0.9715319411536057,1.935726279477666
4.0,1.0,1.9526378688422008
4.350316728687368,0.5,1.6938782937540835
4.350316728687368,0.514651118321746,1.7121430777642543
4.350316728687368,0.5297315471796477,1.7492464092412434
4.350316728687368,0.5452538663326288,1.781242852543245
4.350316728687368,0.5612310241546865,1.7515494078010863
4.350316728687368,0.5776763484361365,1.806142809127785
4.350316728687368,0.5946035575013605,1.7985521181568338
4.350316728687368,0.6120267716523277,1.793753178024728
4.350316728687368,0.6299605249474366,1.7384458264822633
4.350316728687368,0.6484197773255048,1.8521686499302763
4.350316728687368,0.6674199270850172,1.9332230906273895
4.350316728687368,0.6869768237290446,1.9070148618241027
4.350316728687368,0.7071067811865476,1.9162997827735189
4.350316728687368,0.7278265914210936,1.8699629949651422
4.350316728687368,0.7491535384383408,1.9436524401821447
4.350316728687368,0.7711054127039704,1.9236997259612771
4.350316728687368,0.7937005259840997,1.8492003755362225
4.350316728687368,0.8169577266205499,1.9550670538152264
4.350316728687368,0.8408964152537145,1.9441429402558272
4.350316728687368,0.8655365610061431,1.9317424618060306
4.350316728687368,0.8908987181403393,1.9663984639916077
4.350316728687368,0.9170040432046712,2.0114193567653613
4.350316728687368,0.9438743126816934,1.9842369271214173
4.350316728687368,0.9715319411536057,1.91740174331696
4.350316728687368,1.0,2.0050060140841337
4.7313139099742925,0.5,1.7876548188601438
4.7313139099742925,0.514651118321746,1.6971127071871595
4.7313139099742925,0.5297315471796477,1.7984093293252057
4.7313139099742925,0.5452538663326288,1.8850218980005662
4.7313139099742925,0.5612310241546865,1.830480471684468
4.7313139099742925,0.5776763484361365,1.8953342136347784
4.7313139099742925,0.5946035575013605,1.88132378979609
4.7313139099742925,0.6120267716523277,1.8489565914920285
4.7313139099742925,0.6299605249474366,1.8593830358476593
4.7313139099742925,0.6484197773255048,1.9306480343724417
4.7313139099742925,0.6674199270850172,1.8897262071772831
4.7313139099742925,0.6869768237290446,1.9181107186606141
4.7313139099742925,0.7071067811865476,1.911548365001184
4.7313139099742925,0.7278265914210936,1.9429519140126073
4.7313139099742925,0.7491535384383408,1.941784827260266
4.7313139099742925,0.7711054127039704,1.9961033333084783
4.7313139099742925,0.7937005259840997,1.967804061621095
4.7313139099742925,0.8169577266205499,1.9965064427325918
4.7313139099742925,0.8408964152537145,2.0392902745892445
4.7313139099742925,0.8655365610061431,1.9623772792249508
4.7313139099742925,0.8908987181403393,2.008899258930648
4.7313139099742925,0.9170040432046712,1.9675024421768632
4.7313139099742925,0.9438743126816934,1.9766037489665533
4.7313139099742925,0.9715319411536057,2.0214900134661717
4.7313139099742925,1.0,2.0419978622919155
5.145678512808101,0.5,1.8116102386224413
5.145678512808101,0.514651118321746,1.8480748515636827
5.145678512808101,0.5297315471796477,1.7853482510340803
5.145678512808101,0.5452538663326288,1.7942810995206617
5.145678512808101,0.5612310241546865,1.838308157780181
5.145678512808101,0.5776763484361365,1.8778375529155844
5.145678512808101,0.5946035575013605,1.903736875124619
5.145678512808101,0.6120267716523277,1.9593416178224394
5.145678512808101,0.6299605249474366,1.9171232342884548
5.145678512808101,0.6484197773255048,1.979159586226266
5.145678512808101,0.6674199270850172,1.9133736612162926
5.145678512808101,0.6869768237290446,2.024598947743619
5.145678512808101,0.7071067811865476,1.948606747284703
5.145678512808101,0.7278265914210936,2.0015853522343674
5.145678512808101,0.7491535384383408,1.9870727485883442
5.145678512808101,0.7711054127039704,2.0017293512200336
5.145678512808101,0.7937005259840997,2.0337983207575765
5.145678512808101,0.8169577266205499,2.0690853216751384
5.145678512808101,0.8408964152537145,2.00047140648723
5.145678512808101,0.8655365610061431,2.028686417206296
5.145678512808101,0.8908987181403393,2.0473455122615447
5.145678512808101,0.9170040432046712,2.0280146159373853
5.145678512808101,0.9438743126816934,2.1223300616788534
5.145678512808101,0.9715319411536057,2.0597895956066283
5.145678512808101,1.0,2.0696798501470246
5.596332828679055,0.5,1.8729112972448292
5.596332828679055,0.514651118321746,1.8009570222391107
5.596332828679055,0.5297315471796477,1.8680057765428217
5.596332828679055,0.5452538663326288,1.8515641481496048
5.596332828679055,0.5612310241546865,1.9056157380317635
5.596332828679055,0.5776763484361365,1.9125306447481925
5.596332828679055,0.5946035575013605,1.9026960827965878
5.596332828679055,0.6120267716523277,1.9555694007941917
5.596332828679055,0.6299605249474366,1.9850871953186373
5.596332828679055,0.6484197773255048,1.963749865436609
5.596332828679055,0.6674199270850172,2.022780224455648
5.596332828679055,0.6869768237290446,1.9926014740372113
5.596332828679055,0.7071067811865476,1.99821504410019
5.596332828679055,0.7278265914210936,2.0352497579982964
5.596332828679055,0.7491535384383408,2.0348687736447912
5.596332828679055,0.7711054127039704,2.019090649605402
5.596332828679055,0.7937005259840997,2.0408870483658688
5.596332828679055,0.8169577266205499,2.11127907102925
5.596332828679055,0.8408964152537145,2.0688864579144846
5.596332828679055,0.8655365610061431,2.043256896556528
5.596332828679055,0.8908987181403393,2.082156482979593
5.596332828679055,0.9170040432046712,2.100497623107454
5.596332828679055,0.9438743126816934,2.1294637838689003
5.596332828679055,0.9715319411536057,2.0990784115421564
5.596332828679055,1.0,2.0820535695919093
6.086455080976199,0.5,1.825755642297741
6.086455080976199,0.514651118321746,1.9068066735144702
6.086455080976199,0.5297315471796477,1.9485532954135472
6.086455080976199,0.5452538663326288,1.9613812503962549
6.086455080976199,0.5612310241546865,1.944848898808125
6.086455080976199,0.5776763484361365,1.9326103031254331
6.086455080976199,0.5946035575013605,1.974566463496343
6.086455080976199,0.6120267716523277,2.0087763749316805
6.086455080976199,0.6299605249474366,1.9932323141656507
6.086455080976199,0.6484197773255048,2.0194237436072098
6.086455080976199,0.6674199270850172,2.0073599494108105
6.086455080976199,0.6869768237290446,1.9977234233901067
6.086455080976199,0.7071067811865476,2.0576490206571494
6.086455080976199,0.7278265914210936,2.0352979694068396
6.086455080976199,0.7491535384383408,2.03621154721202
6.086455080976199,0.7711054127039704,2.114882873238373
6.086455080976199,0.7937005259840997,2.0885720500911646
6.086455080976199,0.8169577266205499,2.0572863325882427
6.086455080976199,0.8408964152537145,2.0871628105790645
6.086455080976199,0.8655365610061431,2.148230569159673
6.086455080976199,0.8908987181403393,2.1414519207989704
6.086455080976199,0.9170040432046712,2.1388412338036322
6.086455080976199,0.9438743126816934,2.1173115619587666
6.086455080976199,0.9715319411536057,2.137695765273642
6.086455080976199,1.0,2.199722327196438
6.619501839293746,0.5,1.8871876131745677
6.619501839293746,0.514651118321746,1.9684980878508815
6.619501839293746,0.5297315471796477,1.9847260030128229
6.619501839293746,0.5452538663326288,1.9874396745775087
6.619501839293746,0.5612310241546865,2.033116687642532
6.619501839293746,0.5776763484361365,1.9700456643680173
6.619501839293746,0.5946035575013605,2.0217642399079954
6.619501839293746,0.6120267716523277,2.029044165473511
6.619501839293746,0.6299605249474366,2.056225554201748
